50 227	0.049360935815559226
344 405	0.23366352337344665
96 241	0.9358157007020393
260 706	0.8609394284128006
219 427	0.5664756093596663
108 925	0.20438806146935973
304 868	0.02674448405103147
195 338	0.34412221164420254
241 868	0.1220172841656948
422 731	0.744749699387272
167 547	0.11102423031527398
264 701	0.15455121622292745
568 724	0.09984919603344233
269 749	0.4603659676435681
783 996	0.5896380210446884
334 764	0.3298435125625093
28 951	0.3823096771043075
100 328	0.4154232314936962
28 188	0.13091518795285273
436 588	0.9505699643395641
718 934	0.21288513842222967
645 833	0.3310285727257066
309 533	0.9200938397484524
13 920	0.3073353376286935
341 745	0.22529053716421754
246 348	0.46745209154988376
486 636	0.33572320854933035
659 910	0.6156821343346682
143 634	0.9001243655527906
28 949	0.10496503540101498
188 951	0.3307883632767563
325 959	0.8537259583480131
394 445	0.7358942812779528
274 437	0.3875583841757403
705 815	0.7950884062756457
711 721	0.6379277774715735
94 242	0.07584019629058869
431 723	0.577334915354069
337 453	0.8284164913299784
638 648	0.7463457547016715
81 116	0.7445343771355623
605 663	0.6337177588141344
224 265	0.921571284383068
335 674	0.0005681291485016837
237 484	0.7437999774646797
433 951	0.20237610955209473
124 275	0.9837336386547239
183 460	0.7085242012028147
699 983	0.3894125607667057
555 561	0.6862012442313136
408 889	0.4545930367768337
96 868	0.654905205424252
76 327	0.7010078388566209
27 626	0.4175378037279014
391 848	0.8807362991499069
410 468	0.46443323108835555
818 932	0.6382259142216072
132 424	0.31700578838513893
400 831	0.29345499116664453
146 305	0.17987066154917752
284 698	0.17828546536882928
533 628	0.029108089950018456
74 231	0.5825039462471424
67 870	0.5542892952600871
524 734	0.03015098701522112
245 433	0.5520733806835945
307 320	0.3332050824908258
188 949	0.8031351548286549
777 829	0.516234176834648
282 976	0.7706218146981029
24 66	0.3990969355201388
743 792	0.6398138705608527
479 888	0.6425395004353956
44 387	0.6333929015913374
833 948	0.696502646944833
241 304	0.6902017395073166
172 424	0.392210265326307
22 884	0.025684014150709533
867 955	0.21131778088360542
283 694	0.39593542206623433
60 658	0.6064154514065377
354 593	0.6006079787781027
375 390	0.23242403257307898
618 968	0.23458590286756376
639 757	0.17081021974984367
576 929	0.5053058034730961
2 60	0.8987273485201579
50 331	0.2450947487319901
123 539	0.9201960788988424
401 777	0.8970233646061468
456 670	0.7764021557194897
48 856	0.8368130723494114
66 767	0.7401623921195661
810 902	0.03141596846627426
689 869	0.008212683541007681
125 192	0.2425522708398552
611 661	0.004505746215901163
295 655	0.8444893596827012
318 822	0.26850889592938854
80 99	0.013324735679319577
307 689	0.1443523128425701
213 587	0.4965139113407505
443 689	0.7301585743753042
227 331	0.5033178930785103
271 634	0.5405429212770049
229 594	0.9488398249217309
457 739	0.24588072274635564
196 737	0.6539918881558983
129 522	0.6962721681754985
590 747	0.8106564900787762
353 567	0.0095082551249982
142 303	0.34058841231787873
136 558	0.35786251494251087
112 908	0.4107866884324882
949 951	0.0744661597185522
601 679	0.11020058648754105
54 528	0.12667193501915053
6 708	0.43391406035308244
80 579	0.9731995633397775
387 700	0.0202141539226538
446 956	0.1137543423164834
227 384	0.2333311645499151
313 691	0.17901516096108416
41 530	0.3733125166267476
787 859	0.48559398755158845
139 892	0.200249388482313
416 732	0.6818880072118905
24 767	0.3389507979608889
695 902	0.7859582228889137
664 786	0.031002345528215902
44 700	0.3605457937984956
17 185	0.8969022646341437
50 384	0.6422413994566627
641 915	0.09688269588760023
567 673	0.8897838486920749
759 926	0.8719483884679962
659 879	0.8452329665073252
640 810	0.16533529601684682
11 570	0.9685172194202171
54 69	0.8392012672999478
268 836	0.4442852425198064
541 573	0.2011722234748069
772 911	0.9053038882275497
679 775	0.14600877761666065
296 664	0.738448177419203
42 474	0.38891646435402183
108 558	0.9270730529893529
752 891	0.26465989268205103
725 789	0.5868489615541143
115 802	0.2823700272944928
39 804	0.6204488764450095
105 897	0.3244562365734843
281 621	0.6166884728488277
42 136	0.29688839319314797
94 386	0.08388687552706431
244 890	0.2599950343394499
322 756	0.5547044764339915
489 735	0.8875974856737816
419 614	0.3280870709788297
13 940	0.9070764082632207
102 248	0.46594625472096973
1 150	0.5701827117110481
180 862	0.9482964134083984
356 966	0.12928125037412064
781 849	0.45249833291599206
78 477	0.427036066522564
349 896	0.5500519106092784
10 106	0.03685711650374335
170 511	0.8828041647010798
131 329	0.28062584653531086
299 729	0.5256641937030717
177 209	0.5821073834997559
18 876	0.20198895494444336
104 239	0.9097985426909869
16 311	0.7325387367972964
88 672	0.08993393473539124
112 528	0.348937705669476
667 790	0.6071021685181914
34 247	0.5370255837115128
354 798	0.5287117227438829
72 898	0.4660020552866463
272 988	0.8124666000551497
393 572	0.1770884724658005
99 579	0.5733621665992285
952 974	0.990956356586666
642 938	0.02440850144252482
103 225	0.49274144418659893
375 672	0.8417675647525406
218 927	0.19861104589079315
536 539	0.41370278842757846
176 355	0.5703330447133751
692 975	0.22767387584385002
498 668	0.8977745525750533
879 910	0.6444293186986848
174 249	0.6699892670036902
96 304	0.08549801735514306
211 317	0.7486997777593
467 532	0.042778269383421885
387 435	0.25166574217818527
418 452	0.9717643391156217
465 606	0.3854048812996226
92 446	0.29486001831320596
217 865	0.6514124414729154
623 761	0.6152901009807864
383 622	0.7021400309274953
550 596	0.6329699411149967
